                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.22852,                0.40995,                0.33274,                0.89629,                0.86642,                0.85756,                0.64582,                0.26651,                0.57866,                0.40933,                 0.0001,                 0.0001,                 0.0001
                    116,                0.22978,                0.46341,                0.33355,                0.87325,                0.83127,                0.83365,                0.62105,                0.27972,                0.61916,                0.43261,                 0.0001,                 0.0001,                 0.0001
                    117,                0.22211,                0.47756,                0.32859,                0.87202,                0.87657,                0.84812,                 0.6484,                0.25548,                0.62861,                0.39835,                 0.0001,                 0.0001,                 0.0001
                    118,                0.22552,                0.42725,                0.33145,                0.86458,                0.79664,                 0.7977,                0.60137,                0.27305,                0.67279,                0.41534,                 0.0001,                 0.0001,                 0.0001
                    119,                0.22886,                0.43796,                0.33475,                0.88948,                0.80737,                0.84382,                0.63709,                 0.2682,                0.59862,                0.41368,                 0.0001,                 0.0001,                 0.0001
                    120,                0.22633,                0.43374,                 0.3388,                 0.8371,                0.82452,                0.83307,                 0.6285,                0.27027,                0.62016,                   0.42,                 0.0001,                 0.0001,                 0.0001
                    121,                0.22876,                0.40975,                0.33627,                0.88896,                0.85146,                0.86082,                0.64982,                0.26118,                0.57968,                0.42111,                 0.0001,                 0.0001,                 0.0001
                    122,                   0.23,                0.40729,                0.33581,                0.85273,                0.80008,                  0.848,                0.64626,                0.25412,                0.61716,                0.39146,                 0.0001,                 0.0001,                 0.0001
                    123,                0.22327,                0.41063,                0.33564,                0.88552,                0.81011,                0.84393,                 0.6453,                0.26507,                0.60683,                0.41597,                 0.0001,                 0.0001,                 0.0001
                    124,                0.21679,                0.41741,                0.31535,                0.85062,                0.86761,                0.85249,                0.64367,                 0.2669,                0.56762,                0.41818,                 0.0001,                 0.0001,                 0.0001
                    125,                 0.2172,                0.43506,                0.32042,                0.88361,                0.85598,                0.87347,                0.67953,                0.25529,                0.56038,                0.38449,                 0.0001,                 0.0001,                 0.0001
                    126,                0.22011,                0.41648,                 0.3241,                0.87837,                 0.8117,                0.84187,                0.65155,                0.26151,                0.56794,                0.40057,                 0.0001,                 0.0001,                 0.0001
                    127,                0.22119,                0.46987,                0.33649,                0.86623,                0.80139,                0.84274,                0.64968,                0.25599,                0.59374,                0.39327,                 0.0001,                 0.0001,                 0.0001
                    128,                0.21743,                 0.4423,                 0.3232,                 0.8982,                0.80486,                0.84779,                0.65903,                0.25363,                0.59626,                0.38811,                 0.0001,                 0.0001,                 0.0001
                    129,                0.21811,                 0.3906,                0.32906,                 0.8875,                0.79968,                0.84543,                0.63633,                0.26519,                0.59487,                0.41422,                 0.0001,                 0.0001,                 0.0001
                    130,                0.21455,                0.38941,                0.31304,                0.86262,                0.83429,                0.85344,                0.66031,                0.26777,                0.58649,                 0.4071,                 0.0001,                 0.0001,                 0.0001
                    131,                0.21502,                0.38291,                0.31374,                0.88405,                0.82184,                0.83721,                0.64398,                0.25797,                0.58962,                0.40041,                 0.0001,                 0.0001,                 0.0001
                    132,                0.21237,                0.41087,                0.32167,                0.84738,                0.81598,                0.82597,                 0.6408,                0.25287,                  0.674,                0.37952,                 0.0001,                 0.0001,                 0.0001
                    133,                0.21849,                0.38973,                0.32406,                0.84763,                0.84418,                0.86085,                0.65945,                0.26026,                0.60325,                0.40766,                 0.0001,                 0.0001,                 0.0001
                    134,                0.21661,                0.41082,                0.31708,                0.86946,                0.83504,                0.86905,                0.66151,                0.27662,                0.57316,                0.41746,                 0.0001,                 0.0001,                 0.0001
                    135,                0.20877,                0.38575,                0.30148,                0.90912,                 0.8516,                0.87801,                0.67648,                0.25297,                0.58571,                0.39292,                 0.0001,                 0.0001,                 0.0001
                    136,                0.21237,                 0.4172,                0.31243,                 0.9154,                0.84549,                0.86928,                0.67969,                0.25253,                0.58872,                0.38998,                 0.0001,                 0.0001,                 0.0001
                    137,                0.21699,                0.39406,                0.31856,                0.86082,                0.85583,                0.85994,                0.66104,                0.26317,                0.59677,                0.41942,                 0.0001,                 0.0001,                 0.0001
                    138,                0.21549,                0.40291,                0.31884,                 0.8887,                0.88231,                0.88129,                0.68129,                0.25624,                0.50447,                0.40162,                 0.0001,                 0.0001,                 0.0001
                    139,                0.21778,                0.41178,                0.31652,                0.89242,                0.80543,                 0.8382,                0.64068,                0.26294,                0.62634,                0.40931,                 0.0001,                 0.0001,                 0.0001
                    140,                 0.2077,                0.39173,                0.30462,                0.83694,                0.82141,                0.83074,                0.63801,                0.25807,                0.65024,                0.40327,                 0.0001,                 0.0001,                 0.0001
                    141,                0.20869,                0.37004,                0.31398,                0.89024,                0.87731,                0.86394,                0.65676,                 0.2618,                 0.6173,                0.41551,                 0.0001,                 0.0001,                 0.0001
                    142,                0.21414,                0.37602,                0.32275,                0.89114,                0.81221,                0.83268,                0.64559,                 0.2583,                 0.6183,                 0.3941,                 0.0001,                 0.0001,                 0.0001
                    143,                0.21513,                0.40141,                 0.3126,                0.88576,                0.86646,                 0.8687,                0.67203,                0.25672,                0.56348,                0.39404,                 0.0001,                 0.0001,                 0.0001
                    144,                0.20938,                0.39626,                0.30368,                0.84659,                0.84517,                0.84822,                0.64449,                0.26043,                0.66015,                0.39377,                 0.0001,                 0.0001,                 0.0001
                    145,                0.20747,                0.38524,                0.29859,                0.88666,                0.80447,                0.84067,                0.64934,                0.25744,                0.66601,                0.39316,                 0.0001,                 0.0001,                 0.0001
                    146,                 0.2067,                0.39405,                0.29446,                0.89609,                0.82578,                0.85129,                0.65964,                0.25164,                 0.6056,                0.38945,                 0.0001,                 0.0001,                 0.0001
                    147,                0.20204,                0.36899,                0.29665,                0.90105,                0.83559,                0.85132,                0.66055,                0.26497,                0.59493,                 0.4033,                 0.0001,                 0.0001,                 0.0001
                    148,                0.20361,                0.38758,                0.29648,                0.90221,                0.78855,                0.83482,                0.64508,                0.25741,                0.63136,                0.38815,                 0.0001,                 0.0001,                 0.0001
                    149,                0.19629,                0.35899,                0.27655,                0.90915,                0.82065,                0.84992,                0.65328,                0.26899,                0.61343,                0.41216,                 0.0001,                 0.0001,                 0.0001
                    150,                0.19773,                0.35353,                0.28117,                0.87643,                0.82995,                0.85596,                0.65732,                0.25609,                0.61789,                0.39138,                 0.0001,                 0.0001,                 0.0001
                    151,                 0.2004,                0.37746,                0.29286,                0.85608,                0.83152,                0.83817,                0.64333,                 0.2575,                0.62592,                0.39939,                 0.0001,                 0.0001,                 0.0001
                    152,                0.19512,                0.35173,                0.28932,                0.89309,                0.78595,                0.82747,                0.64087,                0.26007,                0.64664,                 0.4018,                 0.0001,                 0.0001,                 0.0001
                    153,                0.19861,                0.36522,                0.28665,                0.90063,                0.82277,                0.85344,                 0.6497,                0.26332,                0.61699,                0.41034,                 0.0001,                 0.0001,                 0.0001
                    154,                0.19847,                0.35566,                0.28498,                0.89008,                0.85206,                0.86453,                0.66855,                0.26887,                0.59364,                0.41837,                 0.0001,                 0.0001,                 0.0001
                    155,                0.19598,                0.34707,                0.29073,                0.85177,                0.85028,                0.85684,                0.66004,                0.25972,                0.65302,                0.39827,                 0.0001,                 0.0001,                 0.0001
