                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.22614,                0.67587,                0.33998,                0.70903,                0.70175,                0.65583,                0.47925,                0.28301,                0.90721,                0.43765,                 0.0001,                 0.0001,                 0.0001
                     68,                0.21863,                0.66221,                0.32184,                0.66768,                0.69608,                0.65747,                0.48368,                 0.2613,                0.99821,                0.41438,                 0.0001,                 0.0001,                 0.0001
                     69,                 0.2152,                0.66402,                0.31916,                0.72113,                0.42645,                0.45544,                0.34287,                0.26932,                 1.1251,                0.44687,                 0.0001,                 0.0001,                 0.0001
                     70,                0.21129,                0.64293,                0.31224,                0.70644,                0.65457,                0.61237,                 0.4692,                0.26222,                0.92064,                0.40801,                 0.0001,                 0.0001,                 0.0001
                     71,                0.21876,                0.62057,                0.32095,                0.51173,                0.52814,                0.39546,                0.28707,                0.28406,                   1.24,                0.46898,                 0.0001,                 0.0001,                 0.0001
                     72,                0.22196,                0.67214,                0.33252,                0.64284,                0.61818,                0.59569,                0.45952,                0.25841,                0.95364,                0.38678,                 0.0001,                 0.0001,                 0.0001
                     73,                0.21518,                0.65265,                0.31465,                0.64649,                0.70562,                0.63014,                0.47387,                0.28057,                0.91465,                0.43516,                 0.0001,                 0.0001,                 0.0001
                     74,                0.21479,                0.64781,                0.31722,                0.73368,                 0.7231,                0.71643,                0.55077,                0.25114,                0.80959,                0.38268,                 0.0001,                 0.0001,                 0.0001
                     75,                0.21313,                0.64362,                0.31533,                 0.7499,                0.66073,                0.66782,                0.51107,                0.24906,                0.90283,                0.38505,                 0.0001,                 0.0001,                 0.0001
                     76,                0.21416,                 0.5715,                0.31814,                0.72021,                0.67942,                0.65057,                 0.4789,                0.25995,                0.95074,                0.39532,                 0.0001,                 0.0001,                 0.0001
                     77,                0.21758,                0.58209,                0.32531,                0.52416,                0.51569,                0.39063,                0.27843,                0.26734,                   1.33,                0.42801,                 0.0001,                 0.0001,                 0.0001
                     78,                 0.2097,                0.62816,                0.30822,                0.70279,                0.68598,                0.66145,                 0.5023,                0.25557,                0.90037,                0.38843,                 0.0001,                 0.0001,                 0.0001
                     79,                0.21057,                0.60142,                 0.3062,                0.74849,                0.77514,                0.77158,                 0.5811,                 0.2654,                 0.7785,                0.42581,                 0.0001,                 0.0001,                 0.0001
                     80,                0.20688,                0.61485,                0.30994,                0.71971,                0.78003,                 0.7548,                0.55895,                0.26119,                0.76611,                0.40914,                 0.0001,                 0.0001,                 0.0001
                     81,                0.20899,                0.57486,                0.30679,                0.77348,                0.69166,                0.74142,                0.56208,                0.25229,                0.76897,                0.39732,                 0.0001,                 0.0001,                 0.0001
                     82,                0.20651,                0.55736,                0.31232,                0.71211,                0.63081,                0.64782,                0.45323,                0.30788,                0.90371,                0.49118,                 0.0001,                 0.0001,                 0.0001
                     83,                0.20515,                0.54915,                0.29431,                0.66613,                0.72176,                0.66446,                0.49703,                0.27152,                0.93237,                0.43304,                 0.0001,                 0.0001,                 0.0001
                     84,                 0.2033,                0.55882,                0.29782,                 0.7395,                0.67541,                0.70472,                 0.5155,                0.27525,                0.79236,                0.42569,                 0.0001,                 0.0001,                 0.0001
                     85,                0.21016,                0.52446,                0.31165,                0.76473,                0.74918,                0.73631,                0.54824,                0.26777,                  0.749,                0.42294,                 0.0001,                 0.0001,                 0.0001
                     86,                0.20426,                 0.5413,                0.29131,                0.73636,                0.76466,                0.71103,                0.53151,                0.26896,                0.79925,                0.44338,                 0.0001,                 0.0001,                 0.0001
                     87,                0.20543,                 0.5299,                0.30412,                 0.7484,                0.76202,                 0.7408,                0.54561,                0.27332,                0.79788,                0.44687,                 0.0001,                 0.0001,                 0.0001
                     88,                 0.1999,                 0.5135,                0.28723,                0.75944,                  0.777,                0.75464,                0.56139,                0.27798,                0.70637,                0.43922,                 0.0001,                 0.0001,                 0.0001
